"data_type","fleet","year","age",".truth",".pred","uncertainty","uncertainty_scale","sample_size","distribution","engine","model"
"age_composition","fishery",2019,5,0.0899940473936792,0.0905790726243415,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,6,0.523500972231365,0.5144872433486,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,7,0.241236440447894,0.250373007579903,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,8,0.0532095460879209,0.0471772684651057,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,9,0.0297751256084266,0.0276172481523794,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,10,0.0302599913619413,0.0222263348091599,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,11,0.00574417424210811,0.0138415394342541,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,12,0.00166062089628248,0.00246894115151395,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,13,0.000481328779659676,0.00135507726204493,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,14,5.71602929048514e-09,0.000312077131985568,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2019,15,5.71602929048514e-09,0.000255384966211633,NA,NA,700.7958749,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2020,1,0.00176076696700431,0.000271868197006425,NA,NA,565.2432815,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2020,2,0.125481192775049,0.125838857478801,NA,NA,565.2432815,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2020,3,0.0433173579845959,0.0519611533007843,NA,NA,565.2432815,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2020,4,0.0511866108363787,0.0471933566295576,NA,NA,565.2432815,"composition","custom RTMB","base coefficients"
"age_composition","fishery",2020,5,0.0684631440104649,0.0662468306200898,NA,NA,565.2432815,"composition","custom RTMB","base coefficients"
