"term","estimate","std.error","gradient","estimation_type","module","year","age","engine","model","statistic","p.value"
"ln_srvsel_devs.75",0.0104711489423265,0.120735910982216,4.75689591304899e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",0.0867277089073263,0.9308879508737
"ln_srvsel_devs.76",1.79129841536485,0.0864936835038269,1.68038029058679e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",20.7101645206913,2.80496924531377e-95
"ln_srvsel_devs.77",-0.150530374090659,0.235654844184404,8.79620514016796e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.638774792055054,0.522969449300876
"ln_srvsel_devs.78",1.88459505296072,0.0454400435269382,4.9118911605426e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",41.4743232330637,0
"ln_srvsel_devs.79",-0.261512453606153,0.100336079554411,2.18814843578921e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.60636507592803,0.0091508868672028
"ln_srvsel_devs.80",1.77096681818593,0.0553049748307013,-2.40092815922012e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",32.0218357138247,5.41667646207018e-225
"ln_srvsel_devs.81",-0.0561890613394462,0.139969164862269,-1.45259224298234e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.401438855441746,0.688097047068157
"ln_srvsel_devs.82",1.93155295700865,0.052798219067623,4.81097017191665e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",36.5836763269374,5.1997272333532e-293
"ln_srvsel_devs.83",-0.35656844172161,0.130289881785759,3.10895556197934e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-2.73673163897662,0.00620528909181056
"ln_srvsel_devs.84",1.72698704682779,0.0813858565366845,-8.49121979905504e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",21.2197440724772,6.27647155683079e-100
"ln_srvsel_devs.85",-0.159299487159238,0.190126918268867,-3.10528299663099e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.837858671511026,0.402110082411452
"ln_srvsel_devs.86",-0.261545649501421,0.18081901399862,-1.22803166061543e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.44644992646303,0.148051047045291
"ln_srvsel_devs.87",-0.240336412197457,0.185801918313332,-4.72043586899509e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.29350877740755,0.195835150277641
"ln_srvsel_devs.88",-0.269946172791559,0.185423780679204,-1.68869523363922e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.45583361423627,0.145438620960036
"ln_srvsel_devs.89",-0.279414432259891,0.183035334002761,1.05212900244803e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.52656006984791,0.12687044256578
"ln_srvsel_devs.90",-0.260815481958838,0.184665840886304,-2.97953108199605e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.41236452127287,0.157842657368232
"ln_srvsel_devs.91",-0.256416745248414,0.184818413363347,1.90395493917741e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.38739826071501,0.165320355073901
"ln_srvsel_devs.92",-0.261241135768652,0.138729095379302,-2.17142896998216e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.88310271219161,0.0596864497481483
"ln_srvsel_devs.93",-0.258999459808674,0.238247498758962,3.93086983967465e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.0871025347918,0.276991497753311
"ln_srvsel_devs.94",-0.229466903966485,0.249141272871973,-1.09234080196572e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.921031274029022,0.357034099344154
"ln_srvsel_devs.95",-0.268167747994054,0.246677066116792,-9.2179655291091e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.08712071298548,0.276983465014579
"ln_srvsel_devs.96",-0.289241860059394,0.241681842043241,-5.61507457299402e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.19678771733147,0.231389306893157
"ln_srvsel_devs.97",-0.265628434577197,0.245742420809645,-4.65523973071936e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.08092218552269,0.279731728999961
"ln_srvsel_devs.98",-0.25456402261831,0.245922030732356,-5.0962042897095e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.03514118625411,0.300602980572295
"ln_srvsel_devs.99",-0.257366962010042,0.187280039167,2.26202536806727e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.3742359471665,0.169368444271753
"ln_srvsel_devs.100",-0.222516996562456,0.271855590679346,-3.06534328642042e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.818511754738622,0.413065032770565
"ln_srvsel_devs.101",-0.194349423120306,0.289286165052206,-2.43786006416842e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.671824119501989,0.501695671866646
"ln_srvsel_devs.102",-0.267383704086216,0.285787701813317,-2.8889896704473e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.935602555287271,0.349477858438078
"ln_srvsel_devs.103",-0.277071191984926,0.276632076119943,-1.60118307768742e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.00158736423896,0.316542926212441
"ln_srvsel_devs.104",-0.264859631068845,0.28322743195946,-4.77161807995663e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.935148227826871,0.349711915116421
"ln_srvsel_devs.105",-0.249592229238747,0.282961169776775,-4.74340273273304e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.882072368571446,0.377737673458014
"ln_srvsel_devs.106",-0.261279940896252,0.219520841632573,3.41445159124237e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.19022840361361,0.233956632261743
"ln_srvsel_devs.107",-0.25621989961488,0.294357500641529,-1.09615444300299e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.870437814754061,0.384061188889744
"ln_srvsel_devs.108",-0.134072711785384,0.317034661634423,2.01531051254053e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.422896067875333,0.672371091829653
"ln_srvsel_devs.109",-0.220504060217952,0.312209802786151,-9.37837076791066e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.706268855910929,0.480020957410876
"ln_srvsel_devs.110",-0.270791305207199,0.303744782729216,-1.71704233078569e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.891509321655098,0.37265599295406
"ln_srvsel_devs.111",-0.250807941710098,0.309373369163111,-6.1653152809776e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.810696610340318,0.417539920418845
"ln_srvsel_devs.112",-0.230776133652822,0.307645978785946,3.21179163818683e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.750135381465172,0.453173172039746
"ln_srvsel_devs.113",-0.268722065681666,0.243228782793318,-1.94736684783032e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.10481194945588,0.269241081614786
"ln_srvsel_devs.114",-0.293118269315351,0.307814584453964,3.31433800398177e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.952255949260225,0.340967192365004
"ln_srvsel_devs.115",-0.0760674699615352,0.333527454565694,-5.67850542538602e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.228069590434728,0.819592140432492
"ln_srvsel_devs.116",-0.172040883401245,0.327199793614512,-1.77615277857048e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.52579765256189,0.599028805721104
"ln_srvsel_devs.117",-0.261567483054413,0.319887530327143,-1.08430596978785e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.817685774706229,0.413536635257904
"ln_srvsel_devs.118",-0.247167898052311,0.326385452444038,-3.79144484707975e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.757288341748903,0.448877133887192
"ln_srvsel_devs.119",-0.210880931286297,0.323159366522601,-4.60351856299667e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.652560170406041,0.514039870092438
"ln_srvsel_devs.120",-0.276169146995679,0.26117006922954,1.26995513348383e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.05743030895687,0.290315245015564
"ln_srvsel_devs.121",-0.325168451205923,0.317783576693315,5.487717612944e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.02323869153167,0.306195003195153
"ln_srvsel_devs.122",-0.0800433494941025,0.349268365563924,-2.6964021711907e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.229174346679996,0.818733410397794
"ln_srvsel_devs.123",-0.117318458244643,0.339592432509362,-1.01761865051282e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.345468411583077,0.729742254025765
"ln_srvsel_devs.124",-0.247168621510551,0.331455095533065,-8.29214361267504e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.745707713779569,0.455843998420314
"ln_srvsel_devs.125",-0.226885749214775,0.339927981149657,-1.97816013043744e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.667452406969953,0.504483200259245
"ln_srvsel_devs.126",-0.219469925764894,0.336947342253847,-2.26719751839261e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.65134784651173,0.514821968808562
"ln_srvsel_devs.127",-0.279250170497171,0.275512413626724,2.5465983370047e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.01356656428378,0.310789618837637
"ln_srvsel_devs.128",-0.313931918756213,0.326163313056485,-2.15095600398006e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.962499172007877,0.335798918914357
"ln_srvsel_devs.129",-0.0689785492991746,0.362959642797044,1.27868300368273e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.190044680360635,0.849274118614851
"ln_srvsel_devs.130",-0.120044521543892,0.354418951258922,1.10250077066591e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.338707964451352,0.734829740200726
"ln_srvsel_devs.131",-0.222198332878133,0.343979153445307,6.14440889723292e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.645964532014764,0.518302325492641
"ln_srvsel_devs.132",-0.199064795662672,0.35110470691603,-5.06565678269897e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.566967037870785,0.570736576505336
"ln_srvsel_devs.133",-0.211439330311264,0.34807852815214,-7.38581233717731e-16,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.60744720863347,0.543554167012132
"ln_srvsel_devs.134",-0.285418200480738,0.287587724250125,4.69968900373525e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.99245613221133,0.320975068580814
"ln_srvsel_devs.135",-0.314330339811718,0.330209674682264,-8.15729314848166e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.951911357879427,0.341141938858797
"ln_srvsel_devs.136",-0.0539335744549995,0.369144938162096,-1.09912164170709e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.146104060707224,0.883839240837733
"ln_srvsel_devs.137",-0.115510583518274,0.361691311248177,-7.59029162476585e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.319362340001072,0.749451765051418
"ln_srvsel_devs.138",-0.202967210766124,0.350950933683524,-5.02602923236357e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.578335007221133,0.56303796393955
"ln_srvsel_devs.139",-0.175319266761851,0.357907904761885,-6.34607185467285e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.489844634413678,0.624243843552064
"ln_srvsel_devs.140",-0.201539189817609,0.355603837737152,-2.07194254189614e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.566752010046017,0.57088267941343
"ln_srvsel_devs.141",-0.291554183332747,0.297354366644218,4.02323639255652e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.980494036872808,0.326842311712582
"ln_srvsel_devs.142",-0.376136402754326,0.335250305582327,-9.76997801095876e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.12195692737992,0.261880754132813
"ln_srvsel_devs.143",-0.113065301158214,0.378787718759017,2.23679867061518e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.298492521163669,0.765327283356397
"ln_srvsel_devs.144",-0.096791596608578,0.369613557364917,-3.29381763278843e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.261872419666188,0.793419803701349
"ln_srvsel_devs.145",-0.168377196549332,0.357851617172593,-9.31269082166939e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.470522385450401,0.637981844770043
"ln_srvsel_devs.146",-0.158278148180591,0.365516557859869,1.4963265963856e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.433025932141962,0.664995930589153
"ln_srvsel_devs.147",-0.197057262670667,0.362508219890913,-4.86081339455748e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.543593915553048,0.586720947671403
"ln_srvsel_devs.148",-0.289179654386733,0.305742394010516,-7.15572474686673e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.945827795071121,0.3442364262564
"ln_srvsel_devs.149",-0.450276306224583,0.337384283158149,8.83199832138364e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.33460960898856,0.18200415143578
"ln_srvsel_devs.150",-0.172441074528729,0.382331364270516,-6.22276367476548e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.451025185594554,0.651971397094455
"ln_srvsel_devs.151",-0.0681415010661477,0.37105801742861,-1.08465620944136e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.183641096177791,0.854295021264134
"ln_srvsel_devs.152",-0.137994904198699,0.360049502298533,-5.59712430706412e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.383266476742081,0.70152219267004
"ln_srvsel_devs.153",-0.145515659509705,0.369456896165245,-3.72420818139048e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.393863698363939,0.693681672999979
"ln_srvsel_devs.154",-0.191862523967324,0.366949839976655,2.23890264556048e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.522857630840036,0.601073330985503
"ln_srvsel_devs.155",-0.287306511274775,0.312418618255264,2.08397625542661e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.919620325060233,0.35777120160139
"ln_srvsel_devs.156",-0.423562887263226,0.340909006590095,-6.81701791175956e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.24245144327475,0.214070045281525
"ln_srvsel_devs.157",-0.179532809266545,0.389997420099891,-1.221990388652e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.460343581812826,0.645269623639488
"ln_srvsel_devs.158",-0.136126668042217,0.379863154587347,-1.83983324113986e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.358357125186553,0.720076073026411
"ln_srvsel_devs.159",-0.171483003369804,0.366054603957392,-1.8154461350087e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.468462905577236,0.639453592018943
"ln_srvsel_devs.160",-0.148805193884846,0.373855681320701,-5.44276051071597e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.398028440705166,0.690609221418042
"ln_srvsel_devs.161",-0.186222272244868,0.371425229793605,4.75612621685924e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.501372166743625,0.616109224454905
"ln_srvsel_devs.162",-0.27748955398589,0.318727854035871,8.18491805131737e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.87061595173499,0.383963883641169
"ln_srvsel_devs.163",-0.407784589491658,0.342709567920418,2.08775853404163e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.18988387737792,0.23409203615097
"ln_srvsel_devs.164",-0.189733680517915,0.392952034881038,1.78224609052482e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.482841832274403,0.629208045711453
"ln_srvsel_devs.165",-0.193911578311198,0.38223117935814,-4.57171073968629e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.507314915117136,0.611933874977289
"ln_srvsel_devs.166",-0.207843258919332,0.36674855837996,-1.05643430964751e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.566718680060909,0.570905327415001
"ln_srvsel_devs.167",-0.155921864560676,0.374368024880627,-9.83426159243892e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.416493541643666,0.677048892287482
"ln_srvsel_devs.168",-0.180178063910059,0.373424233201126,-4.08481654195377e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.482502333513571,0.629449141127147
"ln_srvsel_devs.169",-0.268073325841426,0.323619572265941,2.06961305592331e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.828359434395182,0.407466972727712
"ln_srvsel_devs.170",-0.375614358403839,0.343952041269799,-1.28638900347281e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-1.09205445333934,0.274809167393849
"ln_srvsel_devs.171",-0.177141124729261,0.395463887898147,-3.2886292021839e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.447932491815495,0.654201918116629
"ln_srvsel_devs.172",-0.216407271508264,0.386869474661424,-3.37942501581905e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.559380581002563,0.575902011437801
"ln_srvsel_devs.173",-0.214479250413094,0.371360255317899,-6.19168335366042e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.577550363405182,0.563567726884964
"ln_srvsel_devs.174",-0.153311350475725,0.378148850503057,-6.14708272126341e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.405425932861551,0.685164451968003
"ln_srvsel_devs.175",-0.187235069541158,0.376080687779705,-5.49416022925302e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.497858772399486,0.618583587661103
"ln_srvsel_devs.176",-0.267915182044632,0.327210162327376,2.46403253901413e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.818786250827323,0.412908376732206
"ln_srvsel_devs.177",-0.32293509949822,0.34529679332535,-3.60093508958568e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.935239207952734,0.349665036759883
"ln_srvsel_devs.178",-0.156723576271461,0.396149331410519,-2.47739091688364e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.395617419606477,0.692387284426888
"ln_srvsel_devs.179",-0.248826676578759,0.390058091295225,4.5766470608232e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.637922099635228,0.523524391052574
"ln_srvsel_devs.180",-0.251808680171715,0.376296482536037,-4.84901689070056e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.669176279498175,0.503383035688797
"ln_srvsel_devs.181",-0.180092629452303,0.382439400576934,-2.35845103892563e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.470905009213543,0.637708570726313
"ln_srvsel_devs.182",-0.198843916095005,0.379101280536004,-2.27799838460936e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.524513965803186,0.599921108740525
"ln_srvsel_devs.183",-0.26206443693478,0.330414239404865,1.24309419941733e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.79313905298635,0.427696811852484
"ln_srvsel_devs.184",-0.305486480487186,0.346473026289538,-6.96959580854624e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.88170350159351,0.377937166940533
"ln_srvsel_devs.185",-0.144952670795157,0.396982666065272,-6.75198333807531e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.365136020249618,0.715009874137434
"ln_srvsel_devs.186",-0.269575458332465,0.391012083650809,-2.58308056311921e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.689429993609119,0.490552713937631
"ln_srvsel_devs.187",-0.272233360869697,0.379804607664481,-9.1954487309647e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.716772138557591,0.473514705740266
"ln_srvsel_devs.188",-0.189903554106402,0.38656935065112,-1.19881410361817e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.49125351967645,0.623247149890068
"ln_srvsel_devs.189",-0.198494202658552,0.38222996957649,1.03305381065747e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.519305701953415,0.603547577762457
"ln_srvsel_devs.190",-0.259516349563561,0.333100097741098,1.22440143960586e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.779094186172441,0.435924234625864
"ln_srvsel_devs.191",-0.261428204163355,0.348369422110816,-5.48333865816852e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.750433842842253,0.452993454628349
"ln_srvsel_devs.192",-0.144605915846942,0.401990287702145,-1.88575092464442e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.359724899508237,0.719052869731743
"ln_srvsel_devs.193",-0.250961878155619,0.393468525608017,-6.54115903333128e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.637819448881746,0.523591217676875
"ln_srvsel_devs.194",-0.282316170557699,0.384043695499526,-2.00396803022181e-15,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.735114711857176,0.462269635229034
"ln_srvsel_devs.195",-0.194716508140985,0.39173904318599,1.28521061438609e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.497056679766632,0.619149082198691
"ln_srvsel_devs.196",-0.19486614847373,0.387319402342804,-1.36691015241096e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.503114864101901,0.614883516747949
"ln_srvsel_devs.197",-0.264123023417146,0.338334358214468,1.26406194506105e-13,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.780656817743945,0.435004364684429
"ln_srvsel_devs.198",-0.226945570997675,0.350666796698992,-2.90330146945853e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.647182947270832,0.517513546529206
"ln_srvsel_devs.199",-0.133492227587158,0.40587755477176,-6.53535032875437e-14,"fixed_effect",NA,NA,NA,"SPoRC","family_sporc",-0.328897782145715,0.74223295073519
